get	lemma	POS	NE	O
your	lemma	POS	NE	O
revolver	lemma	POS	NE	O
and	lemma	POS	NE	O
put	lemma	POS	NE	O
on	lemma	POS	NE	O
your	lemma	POS	NE	O
boots	lemma	POS	NE	O
.	lemma	POS	NE	O
the	lemma	POS	NE	O
sooner	lemma	POS	NE	O
we	lemma	POS	NE	O
start	lemma	POS	NE	O
the	lemma	POS	NE	O
better	lemma	POS	NE	O
,	lemma	POS	NE	O
as	lemma	POS	NE	O
the	lemma	POS	NE	O
fellow	lemma	POS	NE	O
may	lemma	POS	NE	O
put	lemma	POS	NE	O
out	lemma	POS	NE	O
his	lemma	POS	NE	O
light	lemma	POS	NE	O
and	lemma	POS	NE	O
be	lemma	POS	NE	O
off	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
in	lemma	POS	NE	O
five	lemma	POS	NE	O
minutes	lemma	POS	NE	O
we	lemma	POS	NE	O
were	lemma	POS	NE	O
outside	lemma	POS	NE	O
the	lemma	POS	NE	O
door	lemma	POS	NE	O
,	lemma	POS	NE	O
starting	lemma	POS	NE	O
upon	lemma	POS	NE	O
our	lemma	POS	NE	O
expedition	lemma	POS	NE	O
.	lemma	POS	NE	O
we	lemma	POS	NE	O
hurried	lemma	POS	NE	O
through	lemma	POS	NE	O
the	lemma	POS	NE	O
dark	lemma	POS	NE	O
shrubbery	lemma	POS	NE	O
,	lemma	POS	NE	O
amid	lemma	POS	NE	O
the	lemma	POS	NE	O
dull	lemma	POS	NE	O
moaning	lemma	POS	NE	O
of	lemma	POS	NE	O
the	lemma	POS	NE	O
autumn	lemma	POS	NE	O
wind	lemma	POS	NE	O
and	lemma	POS	NE	O
the	lemma	POS	NE	O
rustle	lemma	POS	NE	O
of	lemma	POS	NE	O
the	lemma	POS	NE	O
falling	lemma	POS	NE	O
leaves	lemma	POS	NE	O
.	lemma	POS	NE	O
the	lemma	POS	NE	O
night	lemma	POS	NE	O
air	lemma	POS	NE	O
was	lemma	POS	NE	O
heavy	lemma	POS	NE	O
with	lemma	POS	NE	O
the	lemma	POS	NE	O
smell	lemma	POS	NE	O
of	lemma	POS	NE	O
damp	lemma	POS	NE	O
and	lemma	POS	NE	O
decay	lemma	POS	NE	O
.	lemma	POS	NE	O
now	lemma	POS	NE	O
and	lemma	POS	NE	O
again	lemma	POS	NE	O
the	lemma	POS	NE	O
moon	lemma	POS	NE	O
peeped	lemma	POS	NE	O
out	lemma	POS	NE	O
for	lemma	POS	NE	O
an	lemma	POS	NE	O
instant	lemma	POS	NE	O
,	lemma	POS	NE	O
but	lemma	POS	NE	O
clouds	lemma	POS	NE	O
were	lemma	POS	NE	O
driving	lemma	POS	NE	O
over	lemma	POS	NE	O
the	lemma	POS	NE	O
face	lemma	POS	NE	O
of	lemma	POS	NE	O
the	lemma	POS	NE	O
sky	lemma	POS	NE	O
,	lemma	POS	NE	O
and	lemma	POS	NE	O
just	lemma	POS	NE	O
as	lemma	POS	NE	O
we	lemma	POS	NE	O
came	lemma	POS	NE	O
out	lemma	POS	NE	O
on	lemma	POS	NE	O
the	lemma	POS	NE	O
moor	lemma	POS	NE	O
a	lemma	POS	NE	O
thin	lemma	POS	NE	O
rain	lemma	POS	NE	O
began	lemma	POS	NE	O
to	lemma	POS	NE	O
fall	lemma	POS	NE	O
.	lemma	POS	NE	O
the	lemma	POS	NE	O
light	lemma	POS	NE	O
still	lemma	POS	NE	O
burned	lemma	POS	NE	O
steadily	lemma	POS	NE	O
in	lemma	POS	NE	O
front	lemma	POS	NE	O
.	lemma	POS	NE	O
``	lemma	POS	NE	O
are	lemma	POS	NE	O
you	lemma	POS	NE	O
armed	lemma	POS	NE	O
?	lemma	POS	NE	O
''	lemma	POS	NE	O
i	lemma	POS	NE	O
asked	lemma	POS	NE	O
.	lemma	POS	NE	O
``	lemma	POS	NE	O
i	lemma	POS	NE	O
have	lemma	POS	NE	O
a	lemma	POS	NE	O
hunting-crop	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
we	lemma	POS	NE	O
must	lemma	POS	NE	O
close	lemma	POS	NE	O
in	lemma	POS	NE	O
on	lemma	POS	NE	O
him	lemma	POS	NE	O
rapidly	lemma	POS	NE	O
,	lemma	POS	NE	O
for	lemma	POS	NE	O
he	lemma	POS	NE	O
is	lemma	POS	NE	O
said	lemma	POS	NE	O
to	lemma	POS	NE	O
be	lemma	POS	NE	O
a	lemma	POS	NE	O
desperate	lemma	POS	NE	O
fellow	lemma	POS	NE	O
.	lemma	POS	NE	O
we	lemma	POS	NE	O
shall	lemma	POS	NE	O
take	lemma	POS	NE	O
him	lemma	POS	NE	O
by	lemma	POS	NE	O
surprise	lemma	POS	NE	O
and	lemma	POS	NE	O
have	lemma	POS	NE	O
him	lemma	POS	NE	O
at	lemma	POS	NE	O
our	lemma	POS	NE	O
mercy	lemma	POS	NE	O
before	lemma	POS	NE	O
he	lemma	POS	NE	O
can	lemma	POS	NE	O
resist	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
i	lemma	POS	NE	O
say	lemma	POS	NE	O
,	lemma	POS	NE	O
watson	lemma	POS	NE	O
,	lemma	POS	NE	O
''	lemma	POS	NE	O
said	lemma	POS	NE	O
the	lemma	POS	NE	O
baronet	lemma	POS	NE	O
,	lemma	POS	NE	O
``	lemma	POS	NE	O
what	lemma	POS	NE	O
would	lemma	POS	NE	O
holmes	lemma	POS	NE	O
say	lemma	POS	NE	O
to	lemma	POS	NE	O
this	lemma	POS	NE	O
?	lemma	POS	NE	O
how	lemma	POS	NE	O
about	lemma	POS	NE	O
that	lemma	POS	NE	O
hour	lemma	POS	NE	O
of	lemma	POS	NE	O
darkness	lemma	POS	NE	O
in	lemma	POS	NE	O
which	lemma	POS	NE	O
the	lemma	POS	NE	O
power	lemma	POS	NE	O
of	lemma	POS	NE	O
evil	lemma	POS	NE	O
is	lemma	POS	NE	O
exalted	lemma	POS	NE	O
?	lemma	POS	NE	O
''	lemma	POS	NE	O
as	lemma	POS	NE	O
if	lemma	POS	NE	O
in	lemma	POS	NE	O
answer	lemma	POS	NE	O
to	lemma	POS	NE	O
his	lemma	POS	NE	O
words	lemma	POS	NE	O
there	lemma	POS	NE	O
rose	lemma	POS	NE	O
suddenly	lemma	POS	NE	O
out	lemma	POS	NE	O
of	lemma	POS	NE	O
the	lemma	POS	NE	O
vast	lemma	POS	NE	O
gloom	lemma	POS	NE	O
of	lemma	POS	NE	O
the	lemma	POS	NE	O
moor	lemma	POS	NE	O
that	lemma	POS	NE	O
strange	lemma	POS	NE	O
cry	lemma	POS	NE	O
which	lemma	POS	NE	O
i	lemma	POS	NE	O
had	lemma	POS	NE	O
already	lemma	POS	NE	O
heard	lemma	POS	NE	O
upon	lemma	POS	NE	O
the	lemma	POS	NE	O
borders	lemma	POS	NE	O
of	lemma	POS	NE	O
the	lemma	POS	NE	O
great	lemma	POS	NE	O
grimpen	lemma	POS	NE	O
mire	lemma	POS	NE	O
.	lemma	POS	NE	O
it	lemma	POS	NE	O
came	lemma	POS	NE	O
with	lemma	POS	NE	O
the	lemma	POS	NE	O
wind	lemma	POS	NE	O
through	lemma	POS	NE	O
the	lemma	POS	NE	O
silence	lemma	POS	NE	O
of	lemma	POS	NE	O
the	lemma	POS	NE	O
night	lemma	POS	NE	O
,	lemma	POS	NE	O
a	lemma	POS	NE	O
long	lemma	POS	NE	O
,	lemma	POS	NE	O
deep	lemma	POS	NE	O
mutter	lemma	POS	NE	O
,	lemma	POS	NE	O
then	lemma	POS	NE	O
a	lemma	POS	NE	O
rising	lemma	POS	NE	O
howl	lemma	POS	NE	O
,	lemma	POS	NE	O
and	lemma	POS	NE	O
then	lemma	POS	NE	O
the	lemma	POS	NE	O
sad	lemma	POS	NE	O
moan	lemma	POS	NE	O
in	lemma	POS	NE	O
which	lemma	POS	NE	O
it	lemma	POS	NE	O
died	lemma	POS	NE	O
away	lemma	POS	NE	O
.	lemma	POS	NE	O
again	lemma	POS	NE	O
and	lemma	POS	NE	O
again	lemma	POS	NE	O
it	lemma	POS	NE	O
sounded	lemma	POS	NE	O
,	lemma	POS	NE	O
the	lemma	POS	NE	O
whole	lemma	POS	NE	O
air	lemma	POS	NE	O
throbbing	lemma	POS	NE	O
with	lemma	POS	NE	O
it	lemma	POS	NE	O
,	lemma	POS	NE	O
strident	lemma	POS	NE	O
,	lemma	POS	NE	O
wild	lemma	POS	NE	O
,	lemma	POS	NE	O
and	lemma	POS	NE	O
menacing	lemma	POS	NE	O
.	lemma	POS	NE	O
the	lemma	POS	NE	O
baronet	lemma	POS	NE	O
caught	lemma	POS	NE	O
my	lemma	POS	NE	O
sleeve	lemma	POS	NE	O
and	lemma	POS	NE	O
his	lemma	POS	NE	O
face	lemma	POS	NE	O
glimmered	lemma	POS	NE	O
white	lemma	POS	NE	O
through	lemma	POS	NE	O
the	lemma	POS	NE	O
darkness	lemma	POS	NE	O
.	lemma	POS	NE	O
``	lemma	POS	NE	O
my	lemma	POS	NE	O
god	lemma	POS	NE	O
,	lemma	POS	NE	O
what	lemma	POS	NE	O
's	lemma	POS	NE	O
that	lemma	POS	NE	O
,	lemma	POS	NE	O
watson	lemma	POS	NE	O
?	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
i	lemma	POS	NE	O
do	lemma	POS	NE	O
n't	lemma	POS	NE	B-NEG
know	lemma	POS	NE	O
.	lemma	POS	NE	O
it	lemma	POS	NE	O
's	lemma	POS	NE	O
a	lemma	POS	NE	O
sound	lemma	POS	NE	O
they	lemma	POS	NE	O
have	lemma	POS	NE	O
on	lemma	POS	NE	O
the	lemma	POS	NE	O
moor	lemma	POS	NE	O
.	lemma	POS	NE	O
i	lemma	POS	NE	O
heard	lemma	POS	NE	O
it	lemma	POS	NE	O
once	lemma	POS	NE	O
before	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
it	lemma	POS	NE	O
died	lemma	POS	NE	O
away	lemma	POS	NE	O
,	lemma	POS	NE	O
and	lemma	POS	NE	O
an	lemma	POS	NE	O
absolute	lemma	POS	NE	O
silence	lemma	POS	NE	O
closed	lemma	POS	NE	O
in	lemma	POS	NE	O
upon	lemma	POS	NE	O
us	lemma	POS	NE	O
.	lemma	POS	NE	O
we	lemma	POS	NE	O
stood	lemma	POS	NE	O
straining	lemma	POS	NE	O
our	lemma	POS	NE	O
ears	lemma	POS	NE	O
,	lemma	POS	NE	O
but	lemma	POS	NE	O
nothing	lemma	POS	NE	B-NEG
came	lemma	POS	NE	O
.	lemma	POS	NE	O
``	lemma	POS	NE	O
watson	lemma	POS	NE	O
,	lemma	POS	NE	O
''	lemma	POS	NE	O
said	lemma	POS	NE	O
the	lemma	POS	NE	O
baronet	lemma	POS	NE	O
,	lemma	POS	NE	O
``	lemma	POS	NE	O
it	lemma	POS	NE	O
was	lemma	POS	NE	O
the	lemma	POS	NE	O
cry	lemma	POS	NE	O
of	lemma	POS	NE	O
a	lemma	POS	NE	O
hound	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
my	lemma	POS	NE	O
blood	lemma	POS	NE	O
ran	lemma	POS	NE	O
cold	lemma	POS	NE	O
in	lemma	POS	NE	O
my	lemma	POS	NE	O
veins	lemma	POS	NE	O
,	lemma	POS	NE	O
for	lemma	POS	NE	O
there	lemma	POS	NE	O
was	lemma	POS	NE	O
a	lemma	POS	NE	O
break	lemma	POS	NE	O
in	lemma	POS	NE	O
his	lemma	POS	NE	O
voice	lemma	POS	NE	O
which	lemma	POS	NE	O
told	lemma	POS	NE	O
of	lemma	POS	NE	O
the	lemma	POS	NE	O
sudden	lemma	POS	NE	O
horror	lemma	POS	NE	O
which	lemma	POS	NE	O
had	lemma	POS	NE	O
seized	lemma	POS	NE	O
him	lemma	POS	NE	O
.	lemma	POS	NE	O
``	lemma	POS	NE	O
what	lemma	POS	NE	O
do	lemma	POS	NE	O
they	lemma	POS	NE	O
call	lemma	POS	NE	O
this	lemma	POS	NE	O
sound	lemma	POS	NE	O
?	lemma	POS	NE	O
''	lemma	POS	NE	O
he	lemma	POS	NE	O
asked	lemma	POS	NE	O
.	lemma	POS	NE	O
``	lemma	POS	NE	O
who	lemma	POS	NE	O
?	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
the	lemma	POS	NE	O
folk	lemma	POS	NE	O
on	lemma	POS	NE	O
the	lemma	POS	NE	O
countryside	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
oh	lemma	POS	NE	O
,	lemma	POS	NE	O
they	lemma	POS	NE	O
are	lemma	POS	NE	O
ignorant	lemma	POS	NE	O
people	lemma	POS	NE	O
.	lemma	POS	NE	O
why	lemma	POS	NE	O
should	lemma	POS	NE	O
you	lemma	POS	NE	O
mind	lemma	POS	NE	O
what	lemma	POS	NE	O
they	lemma	POS	NE	O
call	lemma	POS	NE	O
it	lemma	POS	NE	O
?	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
tell	lemma	POS	NE	O
me	lemma	POS	NE	O
,	lemma	POS	NE	O
watson	lemma	POS	NE	O
.	lemma	POS	NE	O
what	lemma	POS	NE	O
do	lemma	POS	NE	O
they	lemma	POS	NE	O
say	lemma	POS	NE	O
of	lemma	POS	NE	O
it	lemma	POS	NE	O
?	lemma	POS	NE	O
''	lemma	POS	NE	O
i	lemma	POS	NE	O
hesitated	lemma	POS	NE	O
but	lemma	POS	NE	O
could	lemma	POS	NE	O
not	lemma	POS	NE	B-NEG
escape	lemma	POS	NE	O
the	lemma	POS	NE	O
question	lemma	POS	NE	O
.	lemma	POS	NE	O
``	lemma	POS	NE	O
they	lemma	POS	NE	O
say	lemma	POS	NE	O
it	lemma	POS	NE	O
is	lemma	POS	NE	O
the	lemma	POS	NE	O
cry	lemma	POS	NE	O
of	lemma	POS	NE	O
the	lemma	POS	NE	O
hound	lemma	POS	NE	O
of	lemma	POS	NE	O
the	lemma	POS	NE	O
baskervilles	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
he	lemma	POS	NE	O
groaned	lemma	POS	NE	O
and	lemma	POS	NE	O
was	lemma	POS	NE	O
silent	lemma	POS	NE	O
for	lemma	POS	NE	O
a	lemma	POS	NE	O
few	lemma	POS	NE	O
moments	lemma	POS	NE	O
.	lemma	POS	NE	O
``	lemma	POS	NE	O
a	lemma	POS	NE	O
hound	lemma	POS	NE	O
it	lemma	POS	NE	O
was	lemma	POS	NE	O
,	lemma	POS	NE	O
''	lemma	POS	NE	O
he	lemma	POS	NE	O
said	lemma	POS	NE	O
at	lemma	POS	NE	O
last	lemma	POS	NE	O
,	lemma	POS	NE	O
``	lemma	POS	NE	O
but	lemma	POS	NE	O
it	lemma	POS	NE	O
seemed	lemma	POS	NE	O
to	lemma	POS	NE	O
come	lemma	POS	NE	O
from	lemma	POS	NE	O
miles	lemma	POS	NE	O
away	lemma	POS	NE	O
,	lemma	POS	NE	O
over	lemma	POS	NE	O
yonder	lemma	POS	NE	O
,	lemma	POS	NE	O
i	lemma	POS	NE	O
think	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
it	lemma	POS	NE	O
was	lemma	POS	NE	O
hard	lemma	POS	NE	O
to	lemma	POS	NE	O
say	lemma	POS	NE	O
whence	lemma	POS	NE	O
it	lemma	POS	NE	O
came	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
it	lemma	POS	NE	O
rose	lemma	POS	NE	O
and	lemma	POS	NE	O
fell	lemma	POS	NE	O
with	lemma	POS	NE	O
the	lemma	POS	NE	O
wind	lemma	POS	NE	O
.	lemma	POS	NE	O
is	lemma	POS	NE	O
n't	lemma	POS	NE	O
that	lemma	POS	NE	O
the	lemma	POS	NE	O
direction	lemma	POS	NE	O
of	lemma	POS	NE	O
the	lemma	POS	NE	O
great	lemma	POS	NE	O
grimpen	lemma	POS	NE	O
mire	lemma	POS	NE	O
?	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
yes	lemma	POS	NE	O
,	lemma	POS	NE	O
it	lemma	POS	NE	O
is	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
well	lemma	POS	NE	O
,	lemma	POS	NE	O
it	lemma	POS	NE	O
was	lemma	POS	NE	O
up	lemma	POS	NE	O
there	lemma	POS	NE	O
.	lemma	POS	NE	O
come	lemma	POS	NE	O
now	lemma	POS	NE	O
,	lemma	POS	NE	O
watson	lemma	POS	NE	O
,	lemma	POS	NE	O
did	lemma	POS	NE	O
n't	lemma	POS	NE	O
you	lemma	POS	NE	O
think	lemma	POS	NE	O
yourself	lemma	POS	NE	O
that	lemma	POS	NE	O
it	lemma	POS	NE	O
was	lemma	POS	NE	O
the	lemma	POS	NE	O
cry	lemma	POS	NE	O
of	lemma	POS	NE	O
a	lemma	POS	NE	O
hound	lemma	POS	NE	O
?	lemma	POS	NE	O
i	lemma	POS	NE	O
am	lemma	POS	NE	O
not	lemma	POS	NE	B-NEG
a	lemma	POS	NE	O
child	lemma	POS	NE	O
.	lemma	POS	NE	O
you	lemma	POS	NE	O
need	lemma	POS	NE	O
not	lemma	POS	NE	B-NEG
fear	lemma	POS	NE	O
to	lemma	POS	NE	O
speak	lemma	POS	NE	O
the	lemma	POS	NE	O
truth	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
stapleton	lemma	POS	NE	O
was	lemma	POS	NE	O
with	lemma	POS	NE	O
me	lemma	POS	NE	O
when	lemma	POS	NE	O
i	lemma	POS	NE	O
heard	lemma	POS	NE	O
it	lemma	POS	NE	O
last	lemma	POS	NE	O
.	lemma	POS	NE	O
he	lemma	POS	NE	O
said	lemma	POS	NE	O
that	lemma	POS	NE	O
it	lemma	POS	NE	O
might	lemma	POS	NE	O
be	lemma	POS	NE	O
the	lemma	POS	NE	O
calling	lemma	POS	NE	O
of	lemma	POS	NE	O
a	lemma	POS	NE	O
strange	lemma	POS	NE	O
bird	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
no	lemma	POS	NE	B-NEG
,	lemma	POS	NE	O
no	lemma	POS	NE	O
,	lemma	POS	NE	O
it	lemma	POS	NE	O
was	lemma	POS	NE	O
a	lemma	POS	NE	O
hound	lemma	POS	NE	O
.	lemma	POS	NE	O
my	lemma	POS	NE	O
god	lemma	POS	NE	O
,	lemma	POS	NE	O
can	lemma	POS	NE	O
there	lemma	POS	NE	O
be	lemma	POS	NE	O
some	lemma	POS	NE	O
truth	lemma	POS	NE	O
in	lemma	POS	NE	O
all	lemma	POS	NE	O
these	lemma	POS	NE	O
stories	lemma	POS	NE	O
?	lemma	POS	NE	O
is	lemma	POS	NE	O
it	lemma	POS	NE	O
possible	lemma	POS	NE	O
that	lemma	POS	NE	O
i	lemma	POS	NE	O
am	lemma	POS	NE	O
really	lemma	POS	NE	O
in	lemma	POS	NE	O
danger	lemma	POS	NE	O
from	lemma	POS	NE	O
so	lemma	POS	NE	O
dark	lemma	POS	NE	O
a	lemma	POS	NE	O
cause	lemma	POS	NE	O
?	lemma	POS	NE	O
you	lemma	POS	NE	O
do	lemma	POS	NE	O
n't	lemma	POS	NE	B-NEG
believe	lemma	POS	NE	O
it	lemma	POS	NE	O
,	lemma	POS	NE	O
do	lemma	POS	NE	O
you	lemma	POS	NE	O
,	lemma	POS	NE	O
watson	lemma	POS	NE	O
?	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
no	lemma	POS	NE	B-NEG
,	lemma	POS	NE	O
no	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
and	lemma	POS	NE	O
yet	lemma	POS	NE	O
it	lemma	POS	NE	O
was	lemma	POS	NE	O
one	lemma	POS	NE	O
thing	lemma	POS	NE	O
to	lemma	POS	NE	O
laugh	lemma	POS	NE	O
about	lemma	POS	NE	O
it	lemma	POS	NE	O
in	lemma	POS	NE	O
london	lemma	POS	NE	O
,	lemma	POS	NE	O
and	lemma	POS	NE	O
it	lemma	POS	NE	O
is	lemma	POS	NE	O
another	lemma	POS	NE	O
to	lemma	POS	NE	O
stand	lemma	POS	NE	O
out	lemma	POS	NE	O
here	lemma	POS	NE	O
in	lemma	POS	NE	O
the	lemma	POS	NE	O
darkness	lemma	POS	NE	O
of	lemma	POS	NE	O
the	lemma	POS	NE	O
moor	lemma	POS	NE	O
and	lemma	POS	NE	O
to	lemma	POS	NE	O
hear	lemma	POS	NE	O
such	lemma	POS	NE	O
a	lemma	POS	NE	O
cry	lemma	POS	NE	O
as	lemma	POS	NE	O
that	lemma	POS	NE	O
.	lemma	POS	NE	O
and	lemma	POS	NE	O
my	lemma	POS	NE	O
uncle	lemma	POS	NE	O
!	lemma	POS	NE	O
there	lemma	POS	NE	O
was	lemma	POS	NE	O
the	lemma	POS	NE	O
footprint	lemma	POS	NE	O
of	lemma	POS	NE	O
the	lemma	POS	NE	O
hound	lemma	POS	NE	O
beside	lemma	POS	NE	O
him	lemma	POS	NE	O
as	lemma	POS	NE	O
he	lemma	POS	NE	O
lay	lemma	POS	NE	O
.	lemma	POS	NE	O
it	lemma	POS	NE	O
all	lemma	POS	NE	O
fits	lemma	POS	NE	O
together	lemma	POS	NE	O
.	lemma	POS	NE	O
i	lemma	POS	NE	O
do	lemma	POS	NE	O
n't	lemma	POS	NE	B-NEG
think	lemma	POS	NE	O
that	lemma	POS	NE	O
i	lemma	POS	NE	O
am	lemma	POS	NE	O
a	lemma	POS	NE	O
coward	lemma	POS	NE	O
,	lemma	POS	NE	O
watson	lemma	POS	NE	O
,	lemma	POS	NE	O
but	lemma	POS	NE	O
that	lemma	POS	NE	O
sound	lemma	POS	NE	O
seemed	lemma	POS	NE	O
to	lemma	POS	NE	O
freeze	lemma	POS	NE	O
my	lemma	POS	NE	O
very	lemma	POS	NE	O
blood	lemma	POS	NE	O
.	lemma	POS	NE	O
feel	lemma	POS	NE	O
my	lemma	POS	NE	O
hand	lemma	POS	NE	O
!	lemma	POS	NE	O
''	lemma	POS	NE	O
it	lemma	POS	NE	O
was	lemma	POS	NE	O
as	lemma	POS	NE	O
cold	lemma	POS	NE	O
as	lemma	POS	NE	O
a	lemma	POS	NE	O
block	lemma	POS	NE	O
of	lemma	POS	NE	O
marble	lemma	POS	NE	O
.	lemma	POS	NE	O
``	lemma	POS	NE	O
you	lemma	POS	NE	O
'll	lemma	POS	NE	O
be	lemma	POS	NE	O
all	lemma	POS	NE	O
right	lemma	POS	NE	O
tomorrow	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
i	lemma	POS	NE	O
do	lemma	POS	NE	O
n't	lemma	POS	NE	B-NEG
think	lemma	POS	NE	O
i	lemma	POS	NE	O
'll	lemma	POS	NE	O
get	lemma	POS	NE	O
that	lemma	POS	NE	O
cry	lemma	POS	NE	O
out	lemma	POS	NE	O
of	lemma	POS	NE	O
my	lemma	POS	NE	O
head	lemma	POS	NE	O
.	lemma	POS	NE	O
what	lemma	POS	NE	O
do	lemma	POS	NE	O
you	lemma	POS	NE	O
advise	lemma	POS	NE	O
that	lemma	POS	NE	O
we	lemma	POS	NE	O
do	lemma	POS	NE	O
now	lemma	POS	NE	O
?	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
shall	lemma	POS	NE	O
we	lemma	POS	NE	O
turn	lemma	POS	NE	O
back	lemma	POS	NE	O
?	lemma	POS	NE	O
''	lemma	POS	NE	O
``	lemma	POS	NE	O
no	lemma	POS	NE	B-NEG
,	lemma	POS	NE	O
by	lemma	POS	NE	O
thunder	lemma	POS	NE	O
;	lemma	POS	NE	O
we	lemma	POS	NE	O
have	lemma	POS	NE	O
come	lemma	POS	NE	O
out	lemma	POS	NE	O
to	lemma	POS	NE	O
get	lemma	POS	NE	O
our	lemma	POS	NE	O
man	lemma	POS	NE	O
,	lemma	POS	NE	O
and	lemma	POS	NE	O
we	lemma	POS	NE	O
will	lemma	POS	NE	O
do	lemma	POS	NE	O
it	lemma	POS	NE	O
.	lemma	POS	NE	O
we	lemma	POS	NE	O
after	lemma	POS	NE	O
the	lemma	POS	NE	O
convict	lemma	POS	NE	O
,	lemma	POS	NE	O
and	lemma	POS	NE	O
a	lemma	POS	NE	O
hell-hound	lemma	POS	NE	O
,	lemma	POS	NE	O
as	lemma	POS	NE	O
likely	lemma	POS	NE	O
as	lemma	POS	NE	O
not	lemma	POS	NE	O
,	lemma	POS	NE	O
after	lemma	POS	NE	O
us	lemma	POS	NE	O
.	lemma	POS	NE	O
come	lemma	POS	NE	O
on	lemma	POS	NE	O
!	lemma	POS	NE	O
we	lemma	POS	NE	O
'll	lemma	POS	NE	O
see	lemma	POS	NE	O
it	lemma	POS	NE	O
through	lemma	POS	NE	O
if	lemma	POS	NE	O
all	lemma	POS	NE	O
the	lemma	POS	NE	O
fiends	lemma	POS	NE	O
of	lemma	POS	NE	O
the	lemma	POS	NE	O
pit	lemma	POS	NE	O
were	lemma	POS	NE	O
loose	lemma	POS	NE	O
upon	lemma	POS	NE	O
the	lemma	POS	NE	O
moor	lemma	POS	NE	O
.	lemma	POS	NE	O
''	lemma	POS	NE	O
we	lemma	POS	NE	O
stumbled	lemma	POS	NE	O
slowly	lemma	POS	NE	O
along	lemma	POS	NE	O
in	lemma	POS	NE	O
the	lemma	POS	NE	O
darkness	lemma	POS	NE	O
,	lemma	POS	NE	O
with	lemma	POS	NE	O
the	lemma	POS	NE	O
black	lemma	POS	NE	O
loom	lemma	POS	NE	O
of	lemma	POS	NE	O
the	lemma	POS	NE	O
craggy	lemma	POS	NE	O
hills	lemma	POS	NE	O
around	lemma	POS	NE	O
us	lemma	POS	NE	O
,	lemma	POS	NE	O
and	lemma	POS	NE	O
the	lemma	POS	NE	O
yellow	lemma	POS	NE	O
speck	lemma	POS	NE	O
of	lemma	POS	NE	O
light	lemma	POS	NE	O
burning	lemma	POS	NE	O
steadily	lemma	POS	NE	O
in	lemma	POS	NE	O
front	lemma	POS	NE	O
.	lemma	POS	NE	O
there	lemma	POS	NE	O
is	lemma	POS	NE	O
nothing	lemma	POS	NE	B-NEG
so	lemma	POS	NE	O
deceptive	lemma	POS	NE	O
as	lemma	POS	NE	O
the	lemma	POS	NE	O
distance	lemma	POS	NE	O
of	lemma	POS	NE	O
a	lemma	POS	NE	O
light	lemma	POS	NE	O
upon	lemma	POS	NE	O
a	lemma	POS	NE	O
pitch-dark	lemma	POS	NE	O
night	lemma	POS	NE	O
,	lemma	POS	NE	O
and	lemma	POS	NE	O
sometimes	lemma	POS	NE	O
the	lemma	POS	NE	O
glimmer	lemma	POS	NE	O
seemed	lemma	POS	NE	O
to	lemma	POS	NE	O
be	lemma	POS	NE	O
far	lemma	POS	NE	O
away	lemma	POS	NE	O
upon	lemma	POS	NE	O
the	lemma	POS	NE	O
horizon	lemma	POS	NE	O
and	lemma	POS	NE	O
sometimes	lemma	POS	NE	O
it	lemma	POS	NE	O
might	lemma	POS	NE	O
have	lemma	POS	NE	O
been	lemma	POS	NE	O
within	lemma	POS	NE	O
a	lemma	POS	NE	O
few	lemma	POS	NE	O
yards	lemma	POS	NE	O
of	lemma	POS	NE	O
us	lemma	POS	NE	O
.	lemma	POS	NE	O
but	lemma	POS	NE	O
at	lemma	POS	NE	O
last	lemma	POS	NE	O
we	lemma	POS	NE	O
